GeneID	Cam_fun_v_Fang	Fumoz_v_Fang	Ghana_fun_v_Fang	Malawi_fun_v_Fang	Uganda_fun_v_Fang
AFUN020353	-0.19	-1.39	0.0	-0.09	0.1
AFUN015894	1.51	1.26	1.88	2.63	1.72
AFUN011581	0.52	0.16	0.22	-0.54	0.32
AFUN009531	0.21	0.03	0.28	0.42	0.53
AFUN016194	-0.79	-0.78	-0.2	-0.37	-0.58
AFUN019454	-0.75	-0.24	-0.19	0.03	-0.45
AFUN004117	-0.29	-0.14	-0.1	-0.35	-0.01
AFUN009632	-0.38	-0.35	-0.64	-0.4	-0.62
AFUN008761	-0.3	-0.17	-0.38	-0.41	-0.38
AFUN001199	0.28	0.25	-0.08	0.02	-0.16
AFUN002818	-1.11	0.41	0.61	-0.83	-0.44
AFUN004398	2.4	2.85	3.54	3.63	3.31
AFUN016158	-0.38	-0.51	-0.72	-0.46	-0.74
AFUN006523	0.14	0.27	-0.02	0.2	0.06
AFUN008309	-0.94	-0.7	-0.37	0.98	-0.56
AFUN008829	-0.27	-0.06	-0.21	-0.31	-0.58
AFUN006579	0.15	0.04	0.0	0.02	0.01
AFUN017584	-3.15	-3.58	-1.31	-1.45	-2.07
AFUN003197	0.38	0.79	0.38	0.47	0.27
AFUN008664	-1.03	-0.05	0.35	-0.18	-0.68
AFUN002450	-0.14	0.05	0.01	-0.11	-0.01
AFUN002349	-1.14	-0.89	0.61	0.39	-0.03
AFUN007096	-1.59	-1.17	0.03	-0.17	-0.44
AFUN016046	-0.49	-0.32	-0.47	-0.06	-0.27
AFUN002670	-0.26	-0.27	-0.4	-0.44	-0.46
AFUN017665	-1.98	-3.36	-1.33	-2.45	-1.65
AFUN008267	0.39	0.59	0.38	0.68	0.63
AFUN004375	-0.36	-0.43	-0.35	-0.49	-0.1
AFUN011119	-0.5	-0.22	0.06	0.39	-0.06
AFUN022335	0.16	0.34	-0.04	0.12	0.08
AFUN008237	-0.5	-0.43	0.29	0.42	-0.05
AFUN001248	-0.19	-0.09	-0.26	-0.18	-0.35
AFUN021673	1.76	1.98	3.47	3.93	2.79
AFUN001197	0.17	0.29	0.06	0.03	0.2
AFUN021607	0.31	0.46	0.55	0.57	0.7
AFUN019904	-0.21	-0.26	-0.12	-0.21	-0.07
AFUN014991	0.45	0.33	0.65	0.62	0.67
AFUN010065	-0.14	-0.26	-0.44	-0.29	-0.38
AFUN009928	-0.56	-0.86	-0.2	-0.08	-0.68
AFUN005171	0.32	-0.17	0.35	0.19	0.46
AFUN017445	3.11	3.13	5.22	3.63	3.94
AFUN006601	0.24	1.01	0.22	0.33	0.31
AFUN007055	-0.42	-0.38	-0.63	-0.33	-0.69
AFUN008824	-0.28	-0.41	-0.24	-0.24	-0.07
AFUN006153	1.46	2.03	2.06	2.49	1.53
AFUN001202	-1.09	-0.97	0.23	0.6	0.04
AFUN021518	0.4	0.88	0.59	0.65	0.52
AFUN020960	0.26	-0.05	0.19	0.08	0.2
AFUN002253	-0.15	-0.25	-0.11	-0.19	-0.05
AFUN022279	1.23	1.59	1.81	3.0	1.86
AFUN010273	-0.18	0.13	-0.15	-0.09	0.02
AFUN008797	0.63	0.57	0.52	0.81	0.59
AFUN005482	0.22	0.33	0.2	0.23	0.23
AFUN008084	-0.97	-0.59	-0.3	0.18	-0.21
AFUN014080	-3.33	-1.32	0.0	-0.46	-0.16
AFUN007903	0.2	0.48	0.26	0.05	0.24
AFUN016793	2.72	2.68	2.96	3.26	2.34
AFUN016254	-1.28	-0.02	-1.33	-0.95	-1.64
AFUN004694	-0.64	0.04	-0.07	0.03	-0.33
AFUN001953	0.24	0.13	0.32	0.38	0.41
AFUN018836	3.12	2.66	3.28	4.3	3.87
AFUN009260	-0.39	-0.41	-0.22	-0.46	-0.15
AFUN001988	1.86	1.83	2.39	2.86	2.1
AFUN004902	-0.84	-0.2	0.47	0.99	0.04
AFUN005898	-0.34	-0.56	-0.31	-0.09	-0.34
AFUN019368	-0.47	-0.41	-0.41	-0.45	-0.47
AFUN011646	-0.24	-0.14	-0.08	-0.31	-0.33
AFUN006471	0.14	0.07	-0.07	-0.11	-0.08
AFUN001012	0.23	0.4	0.17	0.38	0.37
AFUN020346	-0.42	-0.94	-0.47	-0.98	-0.33
AFUN017833	3.06	3.19	3.58	2.51	3.82
AFUN017601	-2.29	-4.53	-2.38	-3.96	-2.95
AFUN004933	-0.52	-0.29	-1.22	-0.44	-1.26
AFUN019437	-0.79	-0.23	-0.31	-0.73	-0.81
AFUN009511	0.31	-0.06	0.1	0.09	0.02
AFUN017892	-3.5	-4.18	-3.31	-2.91	-3.53
AFUN008374	-0.22	0.07	-0.19	-0.25	-0.16
AFUN021532	-0.15	-0.15	-0.22	-0.22	-0.28
AFUN019044	0.65	0.37	0.81	0.5	0.34
AFUN020619	-0.24	-0.1	-0.17	-0.29	0.02
AFUN000515	-0.22	-0.13	-0.32	-0.16	-0.39
AFUN006736	-0.32	-0.4	-0.24	-0.36	-0.28
AFUN019070	-0.61	-0.68	-0.78	-0.88	-0.88
AFUN022188	0.24	0.05	0.2	0.19	0.12
AFUN020190	-0.21	-0.29	-0.43	-0.56	-0.42
AFUN000443	-0.48	-0.3	-0.48	-0.58	-0.83
AFUN018680	-0.7	-0.15	-0.46	-0.55	-0.42
AFUN007154	0.3	1.0	0.5	0.16	0.29
AFUN003158	-0.59	-0.51	-0.38	-0.1	-0.57
AFUN014419	1.96	1.41	2.26	2.5	1.91
AFUN008279	-0.61	-0.12	-0.41	-0.16	-0.23
AFUN000033	0.13	0.11	0.08	0.09	0.08
AFUN009453	0.18	0.09	-0.04	-0.07	0.08
AFUN006475	-1.16	-0.57	-0.32	-0.56	-0.84
AFUN022080	-0.28	-0.38	-0.01	-0.14	-0.02
AFUN004027	0.24	0.28	0.19	0.13	0.33
AFUN022290	-0.18	-0.03	-0.42	-0.26	-0.27
AFUN020750	0.33	0.28	0.22	0.55	0.22
AFUN000126	0.5	0.21	0.33	0.62	0.36
AFUN006327	-0.44	-0.43	-0.74	-0.53	-0.9
AFUN021647	0.36	0.22	0.56	0.47	0.56
AFUN019508	-0.46	-0.56	-0.09	0.06	0.07
AFUN016233	0.66	0.53	0.95	1.38	0.84
AFUN011681	-0.35	-0.11	-0.11	-0.34	-0.2
AFUN000411	-0.35	-0.44	-0.45	-0.28	-0.36
AFUN022168	0.59	0.51	0.98	0.67	0.88
AFUN003640	0.15	0.17	0.14	0.27	0.23
AFUN007943	-0.15	0.12	0.02	0.09	0.26
AFUN021509	-0.62	-0.7	-0.05	-0.28	-0.42
AFUN021004	0.3	0.8	0.17	0.36	0.13
AFUN011421	-0.38	0.17	-0.82	-0.6	-0.71
AFUN000263	-0.33	-0.59	-0.59	-0.51	-0.42
AFUN004967	0.24	0.49	0.24	0.22	0.27
AFUN010006	-1.31	-0.95	-0.43	-0.05	-1.23
AFUN000714	-0.24	-0.24	-0.46	-0.58	-0.53
AFUN019153	1.25	1.89	1.25	1.45	0.78
AFUN021148	-0.37	-0.16	0.25	0.21	0.18
AFUN016075	0.96	2.34	1.96	1.27	1.21
AFUN009084	-0.36	-0.34	-0.07	-0.15	-0.43
AFUN012007	-2.53	-0.22	-1.09	0.42	-1.74
AFUN021381	0.16	0.34	0.42	0.25	0.38
AFUN017280	-1.38	-1.78	-0.17	-1.87	-0.65
AFUN016407	-0.27	-0.37	-0.67	-0.04	-0.73
AFUN010392	-0.15	-0.02	-0.12	-0.11	-0.08
AFUN010290	2.76	2.25	3.91	4.5	3.33
AFUN022115	2.66	1.94	3.58	3.59	2.91
AFUN002173	0.37	0.29	0.29	-0.03	0.23
AFUN011887	-0.32	0.01	-0.24	-0.22	-0.11
AFUN020091	-0.59	-0.56	0.16	0.06	-0.01
AFUN022269	2.32	1.91	2.25	4.11	2.69
AFUN004525	2.94	4.53	4.61	5.03	4.1
AFUN003852	0.14	0.1	-0.04	0.02	-0.07
AFUN017340	-2.23	-3.48	-1.44	-3.23	-1.72
AFUN007259	-0.35	-0.57	-0.52	-0.45	-0.28
AFUN016142	1.05	0.86	1.16	1.6	1.21
AFUN001273	-0.28	-0.61	-0.3	0.36	-0.51
AFUN017321	-1.67	-3.99	-0.29	-0.78	-1.14
AFUN021977	-0.84	-3.09	-2.15	-1.87	-2.35
AFUN017543	-2.14	-4.98	-0.07	-1.98	-1.41
AFUN016599	1.85	3.29	4.81	2.96	1.69
AFUN002099	0.14	0.21	0.02	-0.03	0.07
AFUN005753	-0.26	0.07	-0.05	-0.11	0.09
AFUN011312	-0.26	-0.13	-0.04	0.01	-0.08
AFUN005223	-0.24	-0.16	-0.06	-0.17	-0.21
AFUN011171	-0.27	-0.22	0.11	0.09	0.13
AFUN001292	2.98	3.96	4.07	4.46	3.78
AFUN000659	-0.23	-0.23	-0.26	0.1	-0.29
AFUN006395	-0.41	-0.32	-0.31	0.06	-0.1
AFUN009097	0.25	0.44	0.3	0.27	0.34
AFUN014094	-0.86	-0.61	-0.91	-0.6	-0.77
AFUN003336	-0.99	-0.46	0.02	0.78	-0.06
AFUN021892	-0.59	-0.69	-0.36	0.24	-0.56
AFUN008419	-0.31	-0.53	-0.78	-0.22	-0.5
AFUN020354	-0.2	-0.07	-0.14	-0.12	-0.15
AFUN019468	-2.0	-5.89	-2.44	-0.58	-2.4
AFUN010808	0.25	0.31	0.07	0.05	-0.05
AFUN005991	-0.46	-0.06	-0.87	-0.07	-0.47
AFUN003582	0.41	0.59	0.23	0.56	0.36
AFUN021764	-0.33	-0.1	-0.2	-0.15	-0.16
AFUN006843	-1.47	-2.15	-0.14	-0.76	-1.2
AFUN008770	-0.38	-0.27	-0.64	-0.31	-0.47
AFUN002375	-0.34	-0.43	-0.21	0.03	-0.16
AFUN003979	0.25	0.4	0.16	0.2	0.3
AFUN008578	-0.26	0.0	-0.3	-0.44	-0.2
AFUN007381	-0.5	-0.43	-0.38	0.05	-0.38
AFUN001313	-0.29	-0.74	-0.22	-0.1	0.08
AFUN006919	0.17	0.08	-0.39	-0.38	-0.65
AFUN006942	-0.22	0.11	0.11	0.05	-0.05
AFUN019396	-0.59	-0.48	-1.15	-0.84	-1.3
AFUN009838	0.4	0.17	0.25	0.03	0.14
AFUN002918	0.23	0.17	-0.19	0.13	0.13
AFUN020544	-0.2	-0.15	-0.26	-0.26	-0.26
AFUN001741	0.38	0.05	-0.01	-0.07	-0.05
AFUN006334	-0.15	-0.21	-0.04	-0.17	0.07
AFUN018971	-1.06	-1.25	-0.99	-1.19	-0.87
AFUN011124	1.33	1.77	2.54	2.78	2.25
AFUN007532	0.79	1.2	0.34	0.59	0.31
AFUN015289	-2.24	-0.57	-0.51	-0.26	-1.32
AFUN021695	0.27	0.36	0.35	0.48	0.27
AFUN019846	-0.47	-0.1	0.16	0.17	0.08
AFUN010224	0.25	0.23	0.17	0.24	0.26
AFUN018903	-0.32	-0.19	-0.15	-0.2	-0.22
AFUN016696	1.59	0.68	2.26	1.81	1.85
AFUN018589	-0.66	0.49	0.11	0.73	-0.15
AFUN018579	0.47	0.2	0.66	0.61	0.73
AFUN003271	0.19	0.24	0.19	0.14	0.3
AFUN014015	-0.35	-0.96	-0.58	-0.63	-0.3
AFUN007690	-1.57	-0.52	0.01	0.39	-0.65
AFUN011018	-0.32	-0.12	-0.25	-0.32	-0.22
AFUN001748	-0.87	-1.1	-0.45	-0.16	-1.04
AFUN019348	1.83	1.15	2.88	2.73	2.39
AFUN004749	0.22	-0.08	0.17	0.03	0.21
AFUN010430	-0.14	-0.13	-0.2	-0.15	-0.1
AFUN002565	-0.36	-0.44	-0.34	-0.58	-0.71
AFUN021750	-0.55	-0.35	-0.81	-0.96	-0.97
AFUN021543	0.27	0.45	0.15	0.25	0.12
AFUN003567	0.34	0.48	0.36	0.63	0.37
AFUN006152	1.42	0.27	1.86	2.49	1.27
AFUN011306	-2.09	-2.34	-0.85	-0.78	-1.77
AFUN003631	-0.86	-0.57	-0.94	-0.82	-1.08
AFUN021743	0.26	0.44	0.18	0.3	0.21
AFUN002959	-0.23	-0.31	-0.23	-0.26	-0.24
AFUN018430	2.64	1.53	3.15	2.88	2.56
AFUN005626	-0.13	0.01	-0.14	-0.16	-0.06
AFUN021467	-0.38	0.05	-0.28	-0.26	-0.48
AFUN005198	-1.15	0.29	0.54	0.41	0.08
AFUN016492	-0.38	-0.41	-0.74	-0.79	-0.97
AFUN020828	-0.43	-0.72	-0.68	-0.74	-0.62
AFUN017629	-1.96	-2.87	-1.26	-1.26	-2.01
AFUN010676	0.23	0.49	0.06	0.19	0.26
AFUN017267	2.71	2.96	3.42	3.15	3.0
AFUN003797	0.45	-0.66	0.25	0.86	0.23
AFUN021552	-0.71	-0.83	-1.27	-0.88	-0.95
AFUN001238	0.36	0.34	0.1	0.1	0.11
AFUN016226	0.42	-0.81	0.31	0.44	0.01
AFUN004354	0.45	0.82	0.37	0.52	0.3
AFUN006982	-0.96	-0.55	0.26	0.71	0.02
AFUN004530	-1.35	-1.73	-0.62	-0.13	-0.71
AFUN009412	-0.22	0.14	-0.31	-0.06	-0.13
AFUN022023	-0.2	-0.27	-0.23	-0.36	-0.37
AFUN004643	-0.45	-0.57	-0.11	-0.28	-0.01
AFUN021064	-0.52	-0.37	-1.27	-0.5	-0.87
AFUN006433	0.26	0.5	0.36	0.38	0.4
AFUN021948	1.09	0.92	1.44	1.14	0.94
AFUN008812	0.25	0.08	0.27	0.27	0.38
AFUN015717	-0.27	-0.38	-0.27	-0.44	-0.43
AFUN005038	-0.45	0.12	-0.12	0.0	-0.26
AFUN002413	-0.23	0.09	-0.21	-0.03	0.05
AFUN016338	-0.22	-0.09	-0.33	-0.36	-0.5
AFUN007980	-0.4	-0.38	-0.24	-0.13	-0.31
AFUN006101	0.21	0.38	0.47	0.3	0.44
AFUN020533	-0.49	-0.59	-0.41	-0.28	-0.01
AFUN006572	0.37	0.4	1.22	1.05	0.8
AFUN021964	-1.6	0.28	0.18	-0.19	-0.33
AFUN006518	-0.45	-0.55	-0.49	-0.59	-0.81
AFUN010789	0.3	-0.17	0.12	0.17	0.08
AFUN006891	-0.15	-0.18	-0.09	-0.29	-0.05
AFUN019592	-0.44	0.34	0.04	0.17	-0.47
AFUN002481	-1.12	-0.83	0.29	0.5	-0.12
AFUN020570	-0.34	-0.37	-0.32	-0.27	-0.26
AFUN022268	1.7	0.62	1.65	1.98	1.61
AFUN014423	-1.7	-0.11	-1.0	-0.55	-0.55
AFUN021851	-0.3	0.2	-0.28	-0.16	-0.3
AFUN021756	0.57	0.75	0.39	0.26	0.34
AFUN019188	-2.25	-2.31	-0.67	-0.44	-1.32
AFUN002582	0.37	0.5	0.8	0.6	0.8
AFUN004402	-0.28	-0.64	-0.69	-0.3	-0.65
AFUN000994	0.2	0.26	0.31	0.29	0.22
AFUN017553	-2.44	-5.32	-1.71	-3.52	-2.59
AFUN006701	-0.21	-0.21	-0.28	-0.36	-0.29
AFUN014380	0.65	-0.34	-0.36	0.14	-0.21
AFUN000434	2.39	1.77	2.79	2.19	2.85
AFUN005359	0.55	-0.54	0.39	0.29	0.45
AFUN014220	1.34	1.23	2.08	2.87	1.52
AFUN001881	0.21	-0.28	-0.13	0.0	0.11
AFUN019370	0.17	0.03	0.07	0.21	0.19
AFUN014517	-1.59	-2.21	-0.14	-0.25	-0.7
AFUN002093	0.28	0.18	0.22	0.31	0.43
AFUN005295	0.29	0.2	0.51	0.21	0.43
AFUN007623	-0.13	-0.19	-0.29	-0.3	-0.35
AFUN008494	1.25	0.09	1.5	1.73	0.91
AFUN006658	-0.71	-1.43	-1.17	-0.89	-0.91
AFUN011046	-0.3	-0.98	-0.16	-0.57	-0.07
AFUN005485	-0.74	-0.35	-0.18	0.01	-0.28
AFUN018765	-1.02	-0.82	-0.02	0.68	-0.65
AFUN005776	2.71	2.6	3.43	4.03	3.46
AFUN020954	0.24	0.19	0.04	0.04	0.09
AFUN005492	-0.59	-0.76	-0.75	-0.08	-0.98
AFUN008142	-0.41	-0.7	-0.77	-0.56	-0.89
AFUN019639	-0.49	-0.05	0.62	-0.27	-0.32
AFUN010162	-0.86	0.33	0.19	0.35	-0.16
AFUN008307	-0.14	-0.15	-0.24	-0.34	-0.01
AFUN016109	-0.66	-0.25	0.28	0.13	0.01
AFUN002326	-0.23	-0.38	-0.32	-0.22	-0.22
AFUN014831	-0.82	-1.09	-0.79	-0.77	-0.99
AFUN017776	-3.14	-1.96	0.78	-1.3	-0.24
AFUN021507	0.89	1.5	0.5	0.66	0.34
AFUN000453	-0.46	-0.54	-0.89	-0.73	-1.06
AFUN008780	0.2	0.13	0.02	0.02	0.19
AFUN017591	-1.9	-3.94	-0.51	-1.9	-1.43
AFUN002705	2.03	2.48	2.6	2.73	2.16
AFUN016587	0.25	0.12	0.16	0.3	0.03
AFUN009091	0.26	0.24	0.15	0.16	0.16
AFUN014587	0.74	1.14	0.52	1.87	1.11
AFUN000071	-0.38	-0.26	-0.13	-0.13	-0.22
AFUN003530	-1.28	-1.11	-0.57	-0.46	-0.93
AFUN017538	-2.23	-3.18	-0.86	-2.42	-1.63
AFUN015950	2.3	1.76	3.61	3.99	3.23
AFUN006683	0.27	-0.23	0.02	0.09	0.09
AFUN009150	0.23	-0.17	0.37	0.3	0.46
AFUN007179	0.63	0.37	0.64	0.67	0.54
AFUN016252	-1.07	-1.5	-0.3	-0.28	-0.52
AFUN003732	0.28	0.33	0.53	0.37	0.59
AFUN015991	0.26	0.24	0.47	0.35	0.39
AFUN001977	0.18	0.32	0.37	0.32	0.3
AFUN010460	0.24	0.05	0.06	0.27	0.29
AFUN003463	0.3	-0.22	0.02	0.2	0.24
AFUN002185	0.34	0.17	0.4	0.19	0.25
AFUN014315	-1.53	-1.31	0.65	-0.03	0.13
AFUN004084	0.15	-0.02	0.17	0.09	0.2
AFUN019252	2.85	3.65	4.32	4.28	3.32
AFUN016635	0.41	0.36	0.46	0.48	0.32
AFUN018643	0.41	0.85	0.72	0.62	0.5
AFUN020128	-0.89	-0.97	-2.44	-1.7	-2.17
AFUN020812	0.19	0.05	0.02	0.02	0.2
AFUN007416	0.61	0.64	0.79	1.15	0.53
AFUN005276	0.22	0.1	0.35	0.13	0.37
AFUN017062	3.0	-0.05	3.06	3.23	3.09
AFUN020259	-0.29	-0.09	-0.22	-0.51	-0.5
AFUN014501	-1.78	-1.66	-0.08	0.38	-0.11
AFUN001801	0.55	-0.78	0.83	0.48	0.73
AFUN021871	-0.83	-0.31	-0.78	-1.03	-0.87
AFUN010614	0.33	0.45	0.4	0.61	0.75
AFUN019619	3.23	2.75	3.49	3.52	1.92
AFUN007745	0.46	0.79	0.6	0.77	0.47
AFUN010604	-0.34	-0.71	-0.78	-0.69	-0.67
AFUN005149	-0.12	-0.22	-0.28	-0.28	-0.14
AFUN010334	0.23	0.42	0.01	0.06	0.1
AFUN021319	-0.32	-0.38	-0.51	-0.46	-0.36
AFUN001188	0.27	0.38	0.26	0.2	0.17
AFUN019740	-0.85	-1.22	-0.43	-0.56	-0.56
AFUN006988	-0.57	-0.3	-0.83	-0.42	-0.68
AFUN001586	0.63	-0.2	0.35	-0.08	0.17
AFUN015962	0.22	0.22	0.24	0.37	0.16
AFUN010530	-0.6	-0.15	0.36	0.56	0.67
AFUN015857	-1.34	-3.27	-0.37	0.0	-0.9
AFUN017689	-1.78	-2.49	0.23	-1.19	0.81
AFUN021794	0.68	-0.3	0.59	0.92	0.29
AFUN016408	0.25	0.25	0.42	0.2	0.36
AFUN017789	-1.18	-0.87	0.27	-1.01	-0.18
AFUN003971	-1.64	-1.64	-1.56	0.08	-1.59
AFUN020253	-0.22	0.11	-0.29	-0.17	-0.21
AFUN021511	-0.6	0.78	-0.31	-0.48	-1.32
AFUN018886	-0.77	-0.62	-1.36	-1.15	-1.63
AFUN009056	-0.34	-0.19	-0.21	-0.49	-0.6
AFUN006945	-0.22	-0.03	-0.04	-0.09	-0.06
AFUN014407	-2.44	-3.98	-0.37	-0.32	-1.76
AFUN008287	-0.44	-0.46	-0.41	-0.52	-0.45
AFUN003966	0.61	-0.24	0.59	0.55	0.6
AFUN016028	-0.31	-0.22	-0.14	-0.07	-0.04
AFUN017381	-1.77	-3.87	0.58	-0.9	-0.3
AFUN002122	-0.31	-0.47	-0.26	-0.56	-0.07
AFUN001420	0.2	0.36	0.07	0.18	0.13
AFUN009904	0.29	0.71	0.68	0.69	0.67
AFUN007596	0.42	0.57	0.36	0.59	0.39
AFUN007589	0.22	0.28	0.16	0.22	0.1
AFUN019859	0.13	0.27	0.24	0.24	0.41
AFUN019854	-0.2	-0.19	-0.15	-0.23	-0.31
AFUN010948	-0.81	-1.26	-0.04	-0.1	-0.32
AFUN007380	0.18	0.3	0.01	0.04	-0.01
AFUN011615	-0.27	0.12	0.07	0.0	0.18
AFUN010790	0.21	-0.13	0.11	0.06	0.17
AFUN022297	0.51	-0.73	0.62	0.99	1.07
AFUN019820	0.47	-0.84	0.6	-0.75	0.74
AFUN017557	-2.49	-4.74	-0.21	-1.97	-1.03
AFUN020509	-3.47	-2.88	-1.46	-0.63	-2.38
AFUN003385	0.21	0.05	0.23	0.13	0.0
AFUN020107	-0.39	-0.42	-0.4	-0.3	-0.38
AFUN009691	-0.34	-0.87	-0.06	-0.08	-0.03
AFUN015844	0.71	0.62	1.27	1.54	1.32
AFUN019484	1.02	2.45	1.43	1.95	1.18
AFUN000791	-0.47	-0.18	-0.45	-0.21	-0.27
AFUN020185	-0.32	-0.5	-0.58	-0.59	-0.43
AFUN022211	-0.48	-0.67	-0.61	-0.32	-0.62
AFUN014862	0.24	0.33	0.06	0.14	0.11
AFUN015171	-1.2	-1.41	-1.01	-0.67	-1.37
AFUN001262	0.18	0.04	0.21	0.06	0.18
AFUN018494	0.43	0.93	0.46	0.46	0.29
AFUN001290	1.48	1.09	2.06	2.89	1.72
AFUN005205	0.63	0.32	0.12	-0.06	0.01
AFUN007292	0.29	0.02	0.19	0.1	0.13
AFUN004813	-0.44	-0.34	-0.49	-0.37	-0.74
AFUN019426	2.28	0.77	3.48	3.04	2.96
AFUN009607	-0.26	-0.34	-0.04	-0.28	-0.31
AFUN017843	0.83	0.06	0.88	0.94	1.26
AFUN021922	0.31	0.36	0.04	0.34	0.14
AFUN016129	0.35	0.45	0.27	0.33	0.33
AFUN017361	-1.4	-1.57	0.1	-1.47	-0.86
AFUN002370	-0.17	-0.05	-0.04	-0.01	-0.04
AFUN002069	-0.14	0.04	-0.16	-0.11	-0.22
AFUN020274	-0.22	0.08	-0.01	-0.06	0.22
AFUN018851	-0.58	-0.31	0.07	-0.21	-0.18
AFUN021987	0.2	0.44	0.28	0.15	0.32
AFUN003935	0.98	0.95	1.25	1.02	1.08
AFUN009914	0.31	0.52	0.28	0.19	0.06
AFUN020098	-0.21	-0.25	-0.28	-0.45	-0.34
AFUN008245	-2.06	-0.27	0.02	0.81	0.07
AFUN004519	0.41	0.34	0.22	0.2	0.04
AFUN016018	2.18	2.47	3.46	4.25	3.27
AFUN005803	-0.37	-0.37	-0.13	-0.14	0.02
AFUN017375	-3.77	-4.71	-0.92	-3.0	-2.14
AFUN017027	2.64	4.51	2.6	3.8	2.62
AFUN016764	-1.76	-1.9	-1.24	-1.41	-1.9
AFUN002765	-0.5	-0.41	-1.59	-0.05	-1.21
AFUN011071	-0.19	-0.46	0.11	-0.17	-0.23
AFUN019137	-0.84	0.33	-0.47	0.26	-0.6
AFUN016634	0.17	0.26	0.09	0.09	0.25
AFUN019186	1.33	-0.04	2.85	2.25	2.39
AFUN022276	-0.26	-0.52	-0.04	-0.17	-0.19
AFUN015915	-0.37	0.19	0.11	0.21	-0.15
AFUN007522	-0.94	-0.57	-0.47	0.23	-0.88
AFUN018676	-2.76	-0.22	-1.13	0.73	-1.82
AFUN022136	-0.19	-0.2	-0.19	-0.12	-0.2
AFUN017102	1.02	0.74	1.09	0.87	1.64
AFUN000492	0.19	0.13	0.06	0.13	0.06
AFUN007572	-0.35	-0.16	-0.46	-0.48	-0.2
AFUN006969	-0.34	-0.47	-0.14	-0.24	-0.4
AFUN006116	-0.53	-0.57	-0.08	0.19	-0.23
AFUN019640	-1.65	-1.64	-0.41	-0.15	-0.87
AFUN008539	0.39	0.54	0.46	0.2	0.56
AFUN017532	-1.93	-2.53	1.11	0.94	0.11
AFUN011516	-0.19	0.02	0.09	-0.05	-0.01
AFUN007770	0.27	0.2	0.3	0.25	0.29
AFUN000907	-0.29	-0.47	-0.54	-0.43	-0.42
AFUN019698	-2.29	-1.75	-0.94	-0.86	-1.5
AFUN011722	0.28	-0.02	0.43	0.34	0.44
AFUN019992	-0.54	-0.12	-0.21	-0.27	-0.5
AFUN000243	-0.48	-0.37	-0.21	-0.01	-0.1
AFUN021929	0.16	0.34	0.25	0.13	0.28
AFUN021213	-0.87	0.71	1.0	0.02	-0.56
AFUN005004	0.37	0.29	0.44	0.5	0.39
AFUN007787	-0.29	-0.12	0.02	-0.34	-0.12
AFUN019665	-0.52	-1.59	-0.35	-0.35	-0.18
AFUN003531	0.2	0.0	0.17	0.2	0.02
AFUN020564	-0.46	-0.47	-0.37	-0.37	-0.15
AFUN010398	0.16	-0.04	0.11	0.02	-0.01
AFUN010935	0.34	0.19	0.19	0.11	0.01
AFUN007360	-0.18	0.27	-0.02	0.04	0.09
AFUN002957	-0.21	-0.24	-0.3	-0.13	-0.35
AFUN009161	1.01	0.57	1.87	2.2	1.78
AFUN020342	-0.17	0.15	-0.16	-0.22	-0.26
AFUN003424	0.32	0.23	0.33	0.68	0.25
AFUN006791	0.25	0.38	0.08	0.37	0.33
AFUN021108	-1.18	-1.03	-0.47	-0.39	-0.96
AFUN004569	0.42	0.12	0.19	-0.35	0.13
AFUN004434	-0.26	-0.34	-0.32	-0.4	-0.47
AFUN010794	0.26	0.1	0.4	0.38	0.27
AFUN007477	-0.25	-0.01	-0.27	-0.37	-0.26
AFUN019385	2.86	2.27	3.5	4.07	3.06
AFUN019111	1.35	0.12	0.4	0.47	-0.4
AFUN003258	0.29	1.0	0.5	0.95	0.28
AFUN020933	-1.23	-0.82	0.66	0.74	-0.05
AFUN008193	-0.43	-0.95	-1.03	-0.72	-1.03
AFUN004911	-0.26	-0.47	-0.28	-0.41	-0.6
AFUN022098	0.27	0.49	0.28	0.17	0.12
AFUN008343	-0.34	-0.04	-0.69	-0.14	-0.38
AFUN007932	0.18	0.14	0.24	0.21	0.24
AFUN017348	-2.7	-5.02	-3.65	-3.32	-2.72
AFUN007595	-0.29	-0.13	-0.21	-0.29	-0.01
AFUN021738	-0.12	0.05	-0.14	-0.11	-0.06
AFUN000932	0.35	0.34	0.47	0.24	0.43
AFUN001187	-0.72	-0.2	-0.82	-0.94	-0.7
AFUN020902	0.15	0.14	0.06	0.1	0.13
AFUN006957	-0.28	-0.33	-0.06	-0.1	0.08
AFUN000337	0.16	0.24	-0.15	0.03	-0.06
AFUN001482	-0.99	-1.81	-2.26	-1.31	-2.09
AFUN002836	0.58	0.78	0.67	0.53	0.7
AFUN021324	-0.26	0.14	-0.25	-0.1	-0.35
AFUN021745	0.58	-0.81	0.5	0.42	0.28
AFUN004108	0.25	0.16	0.3	0.3	0.34
AFUN020495	0.32	0.13	0.46	0.36	0.45
AFUN008035	0.29	0.2	0.17	0.25	-0.04
AFUN017581	-2.25	-3.44	-0.89	-2.66	-1.51
AFUN016788	-3.89	-4.51	-1.33	-1.86	-1.62
AFUN010147	-0.21	-0.46	-0.28	-0.31	-0.07
AFUN019757	2.79	2.98	4.06	4.81	3.2
AFUN020952	-0.24	-0.75	-0.74	-0.19	-0.5
AFUN004307	0.24	0.13	0.34	0.21	0.34
AFUN009623	-0.35	-0.28	0.29	0.5	-0.2
AFUN021274	0.23	-1.22	-0.01	0.09	0.08
