GeneID	Tiefora_v_Ngousso	Ban_v_BanS	BanRe_v_BanS	Bak_v_Kisumu	VK7_v_Kisumu	Cameroon_v_Ngousso	Chad_v_Ngousso	Niger_v_Ngousso	Nigeria_v_Ngousso	Agboville_v_Mali	Agboville_v_Ngousso	Dabou_v_Mali	Dabou_v_Ngousso	Tiassale_v_Mali	Tiassale_v_Ngousso	Bouake_gamb_unexp_v_Kisumu	Bouake_colu_unexp_v_Ngousso	BusiaSurvivors_v_Kisumu
AGAP028031	-3.15	0.44	-0.66	1.43	0.36	-1.08	-1.6	-1.44	-0.94	-0.39	0.9	0.77	2.05	-0.72	0.57	0.56	0.8	-1.54
AGAP002684	-0.27	-0.15	0.19	-0.05	-0.16	-0.33	-0.52	-0.79	-0.53	0.34	-0.49	0.02	-0.83	-0.15	-0.99	-0.09	-0.39	0.31
AGAP008341	3.94	0.48	-0.98	-0.66	0.52	-3.11	-5.65	-1.57	0.01	0.1	1.25	1.58	2.72	0.74	1.89	1.76	2.67	0.55
AGAP001946	-0.29	-0.08	0.07	-0.18	-0.15	0.0	-0.08	-0.31	-0.54	-0.17	-0.47	-0.05	-0.36	-0.21	-0.51	-0.16	0.04	-0.17
AGAP001706	-0.3	-1.12	-0.77	0.56	-0.07	0.39	0.46	1.58	1.28	-0.1	0.14	0.14	0.37	0.16	0.41	-0.43	0.43	0.32
AGAP005762	-0.33	0.38	-0.27	0.15	0.21	0.22	-0.27	-0.4	-0.5	-0.07	0.73	-0.08	0.71	-0.42	0.39	-0.14	0.76	0.05
AGAP009550	0.51	0.37	-0.55	-0.42	-0.4	-0.56	-0.23	-0.39	-0.35	-1.64	0.59	-1.97	0.24	-2.53	-0.3	0.17	0.19	-0.55
AGAP012225	1.13	-0.33	-1.08	-0.82	-1.27	0.82	-0.01	1.7	1.25	-0.25	0.13	-0.04	0.32	0.72	1.1	-0.06	0.83	-1.7
AGAP002215	0.14	-0.03	-0.31	-0.19	0.06	0.11	0.21	-0.02	-0.05	-0.38	0.18	-0.32	0.23	-0.39	0.18	0.19	0.25	0.06
AGAP010494	-0.18	0.05	0.3	0.15	0.1	0.27	0.31	0.09	0.1	-0.3	-0.68	-0.37	-0.76	-0.48	-0.86	-0.32	-0.28	0.16
AGAP006795	-0.57	-1.14	0.47	-1.14	-0.3	-1.56	-1.81	-1.52	-1.19	0.62	-0.21	0.0	-0.85	0.29	-0.55	-0.76	-1.15	-1.05
AGAP005407	0.62	0.74	0.99	0.67	0.02	-0.23	-0.4	-0.66	-0.94	-0.5	-0.82	-0.35	-0.68	-1.01	-1.34	0.16	0.4	0.47
AGAP028524	-0.32	-0.27	0.12	-0.06	-0.11	0.44	-0.02	-0.06	0.08	-0.16	0.06	-0.25	-0.04	-0.06	0.16	0.18	-0.24	0.13
AGAP013066	0.73	0.54	0.16	1.4	2.0	0.96	-0.86	-1.43	-0.29	1.13	2.02	0.92	1.79	1.0	1.88	2.31	1.47	0.43
AGAP010094	-3.65	-1.09	-1.51	-4.12	-4.16	0.57	-3.44	-4.43	-2.04	1.24	1.24	1.26	1.25	0.86	0.86	-1.0	0.25	-0.23
AGAP013384	-0.16	-0.27	0.23	0.24	0.18	0.0	-0.13	-0.27	-0.62	0.29	-0.34	0.04	-0.6	0.22	-0.4	-0.25	-0.18	0.0
AGAP000625	0.14	-0.25	-0.08	-0.35	0.08	0.09	-0.09	0.34	0.26	0.14	0.46	-0.09	0.21	-0.05	0.27	-0.05	0.23	-0.09
AGAP000238	-0.22	-0.56	0.14	0.56	-0.03	0.84	1.97	1.91	1.58	-0.32	0.34	-0.15	0.49	-0.11	0.54	-0.08	0.27	0.03
AGAP012693	-0.93	-2.17	-1.33	1.39	0.13	-0.21	-0.04	0.48	0.51	-0.82	0.5	-0.63	0.68	-0.63	0.69	1.34	-0.2	3.59
AGAP000387	-0.27	0.23	0.05	0.38	0.2	0.75	1.08	0.61	0.59	-0.68	-0.68	-0.64	-0.65	-0.45	-0.45	0.34	0.05	-0.2
AGAP012374	0.16	0.37	0.43	0.27	0.13	-0.11	-0.4	0.18	0.17	0.6	0.6			1.44	1.44	0.22	0.56	-0.11
AGAP004128	1.99	1.31	-0.56	1.41	1.95	0.38	2.39	1.49	-0.31	-0.3	-0.88	0.69	0.1	0.28	-0.29	4.94	1.86	2.24
AGAP005457	-1.23	0.14	1.75	-3.21	-1.57	0.78	-0.77	-1.16	-0.9	-2.45	-0.98	-1.43	0.02	-1.61	-0.15	0.08	5.03	1.49
AGAP000504	0.15	-0.16	-0.23	-0.52	-0.29	0.54	1.24	0.01	0.02	-0.51	-0.6	-0.53	-0.62	-0.91	-0.99	-0.41	0.41	-0.13
AGAP000639	0.25	-0.22	-0.16	0.61	0.48	-0.03	-0.72	0.02	0.23	0.34	-0.22	0.41	-0.17	-0.09	-0.65	0.65	0.01	1.12
AGAP000841	0.18	0.11	0.25	0.0	-0.19	0.35	0.41	0.23	0.22	-0.53	-0.43	-0.65	-0.57	-0.77	-0.67	-0.13	0.09	-0.12
AGAP005091	-0.15	-0.17	-0.14	0.08	0.07	-0.33	-0.08	0.03	-0.55	-0.08	-0.16	-0.23	-0.32	0.16	0.08	-0.3	-0.12	0.05
AGAP004107	-0.32	-0.98	-1.01	1.99	1.41	-0.04	-0.11	0.34	0.31	0.01	0.44	0.36	0.78	0.07	0.5	0.17	0.86	1.17
AGAP007300	0.24	-0.04	1.02	0.28	0.69	0.45	0.32	-0.47	-0.04							-0.08	-0.7	0.15
AGAP000071	-3.13	-1.16	-1.37	-0.47	-1.14	-0.17	0.17	0.01	0.1	2.68	-0.07	3.02	0.28	3.29	0.55	-0.1	0.63	-0.59
AGAP002665	-0.18	0.04	0.16	-0.02	0.0	-0.08	-0.18	-0.02	-0.08	-0.06	-0.03	-0.05	-0.03	0.08	0.11	-0.07	0.01	0.39
AGAP003872	0.15	-0.17	0.19	-0.01	-0.02	-0.02	0.42	0.04	0.05	-0.81	-0.56	-0.77	-0.53	-1.04	-0.78	0.08	0.13	0.24
AGAP011028	0.88	1.21	-1.23	-0.65	0.36	0.24	0.38	1.04	0.98	0.23	-0.41	0.69	0.03	1.04	0.41	-1.56	-1.75	-4.5
AGAP008285	0.2	0.1	-0.1	-0.44	-0.43	0.46	0.19	0.03	0.03	-0.35	-0.24	-0.41	-0.32	-0.24	-0.14	-0.03	0.08	-0.47
AGAP008465	-2.26	-2.22	-0.06	-1.51	-1.37	-5.79	-3.33	-5.13	-4.92	-1.22	0.6	-0.83	0.96	-1.25		-1.34	-3.01	-1.73
AGAP004320	0.2	0.03	-0.16	0.19	0.23	0.05	0.21	0.31	0.05	-0.86	-0.29	-0.71	-0.14	-0.81	-0.23	-0.12	-0.12	0.35
AGAP008884	0.16	-0.01	0.27	-0.49	0.11	-0.49	-0.72	-0.03	0.01	1.19	1.2	1.4	1.4	1.24	1.25	0.18	0.32	0.04
AGAP012918	2.78	0.97	-0.82	1.21	-1.91	1.11	1.1	1.57	1.56	0.21	-1.43	-0.06	-1.71	-0.05	-1.68	1.03	0.89	-0.6
AGAP003556	-0.11	0.07	0.27	-0.5	-0.27	-0.06	-0.21	0.01	0.2	-0.04	0.27	-0.03	0.26	-0.25	0.05	-0.38	0.18	0.13
AGAP005600	-0.5	-0.64	-0.94	1.52	0.34	0.02	-0.37	-0.65	-0.4	1.17	0.97	1.68	1.46	1.46	1.26	1.32	0.79	0.37
AGAP001497	-0.18	0.6	-0.12	0.28	0.05	-0.43	0.3	0.54	0.26	0.54	1.2	0.69	1.34	0.56	1.22	0.38	-0.13	-0.86
AGAP011842	0.18	0.3	0.03	-0.03	0.13	0.09	0.05	0.22	0.51	0.2	-0.55	0.31	-0.45	0.5	-0.25	0.21	0.01	0.33
AGAP013750	1.87	1.12	-0.99	-1.09	-1.01	-4.1	-4.99	-1.58	-0.9	0.34	0.92	0.4	0.96	0.0		0.19	0.71	0.58
AGAP007213	0.31	0.28	0.2	-0.13	0.05	0.38	0.08	0.47	0.58	0.15	-0.43	0.11	-0.47	0.35	-0.22	-0.08	-0.04	0.23
AGAP004961	-0.94	0.62	0.68	-0.63	0.16	1.67	1.45	1.04	1.68	-0.57	2.06	-1.35	1.25	-0.61	2.01	0.43	-0.19	-1.07
AGAP009428	-0.49	0.26	-0.29	0.02	0.03	0.29	-0.4	-0.22	-0.59	-0.09	0.64	0.22	0.94	-0.32	0.41	0.19	-0.07	-1.04
AGAP002417	0.36	-0.81	-0.46	0.28	-0.88	0.29	0.98	2.09	2.33	0.34	0.51	1.04	1.2	1.31	1.49	-0.58	-1.08	-0.95
AGAP006815	0.23	-0.03	0.19	-0.05	0.17	0.47	0.1	0.49	0.48	-0.05	-0.39	-0.22	-0.58	-0.06	-0.4	0.18	-0.1	0.74
AGAP004401	-0.18	0.06	0.24	0.1	-0.04	0.04	0.09	-0.2	-0.17	-0.64	-0.62	-0.58	-0.58	-0.81	-0.79	0.05	-0.35	0.19
AGAP011634	-0.22	-0.11	0.04	-0.14	0.29	-0.52	-0.5	-0.17	-0.1	0.91	0.76	0.69	0.52	0.71	0.55	-0.05	0.54	0.61
AGAP001979	-0.22	-0.74	-0.58	-0.52	-0.62	-0.52	-0.01	0.08	0.04	-0.72	-0.33	-0.41	-0.04	-0.65	-0.26	-0.35	-0.89	-0.04
AGAP003121	0.16	0.06	-0.13	-0.24	-0.16	-0.1	-0.3	-0.27	-0.53	0.12	0.73	-0.07	0.54	0.44	1.06	-0.36	0.01	-0.34
AGAP004690	-0.87	3.87	2.83	0.9	-0.63	0.56	2.47	2.84	2.18	-2.95	1.39	-4.11	0.19	-3.03	1.3	-1.19	2.11	-4.62
AGAP009874	-1.21	0.02	-0.46	-0.39	-0.73	0.68	2.22	2.54	2.72	0.12	2.17	0.5	2.54	0.47	2.52	-0.55	-1.65	0.11
AGAP001671	-0.3	-0.58	-0.38	-0.53	0.05	0.12	0.69	0.14	0.03	-1.2	-0.62	-1.0	-0.45	-1.35	-0.78	-0.28	0.13	0.66
AGAP005071	0.21	0.28	-0.21	0.27	0.39	0.1	-0.21	0.05	-0.24	0.11	0.25	0.45	0.58	0.4	0.54	0.38	0.39	-0.58
AGAP008491	0.22	0.17	-0.3	-0.04	0.15	-0.15	-0.2	0.34	0.46	-0.28	-0.7	-0.07	-0.51	0.04	-0.39	0.13	-0.25	0.16
AGAP001651	-0.24	-0.03	-0.07	-0.17	-0.1	0.0	0.15	0.08	0.32	0.07	0.29	0.13	0.34	0.27	0.49	-0.19	-0.01	-0.04
AGAP001146	-0.2	0.27	0.37	0.07	0.38	-0.21	-0.37	-0.61	-0.49	0.09	0.07	-0.22	-0.26	-0.3	-0.32	-0.34	0.23	0.0
AGAP006948	0.15	0.43	-0.39	-0.03	0.2	0.2	-0.38	-0.32	-0.29	-0.19	-0.12	0.19	0.25	0.26	0.34	0.36	0.4	-0.01
AGAP004244	-0.19	-0.11	0.1	-0.11	-0.04	0.23	0.45	-0.12	-0.1	-0.7	-0.21	-0.59	-0.12	-0.84	-0.35	0.08	0.27	-0.04
AGAP000211	-0.4	-0.59	0.3	-0.94	-0.71	-0.49	0.08	0.07	-0.22	0.58	-1.08	0.29	-1.39	0.06	-1.59	-1.74	-0.18	0.54
AGAP000235	0.19	0.23	0.35	-0.22	0.71	0.29	0.47	0.67	0.66	-0.44	-0.6	-0.67	-0.84	-0.61	-0.77	0.01	-0.04	0.2
AGAP000330	0.19	-0.06	0.11	-0.44	-0.32	-0.21	-0.17	-0.12	-0.13	0.14	-0.6	0.06	-0.69	0.19	-0.54	0.22	-0.26	0.18
AGAP013171	0.47	-0.4	-0.83	0.75	0.54	0.73	0.73	0.02	0.02	-0.81	0.27	-1.04	0.02	-1.54	-0.46	0.28	0.59	0.1
AGAP011740	0.44	0.71	-0.02	0.0	-0.07	0.37	-0.17	0.09	-0.07	0.18	0.1	0.65	0.56	0.51	0.44	0.53	0.31	0.05
AGAP000454	-0.18	0.0	0.16	-0.1	-0.01	0.02	0.41	0.17	0.31	0.09	0.66	-0.03	0.53	-0.09	0.49	0.13	0.2	0.14
AGAP008112	1.71	1.11	-0.45	0.49	0.99	-2.0	-2.15	-1.2	-1.39	1.77	1.15	1.29	0.66	0.59	-0.04	1.11	0.88	0.47
AGAP008298	0.35	0.38	0.13	-0.42	-0.19	-0.03	-0.45	0.14	0.08	0.38	-0.12	0.33	-0.19	0.36	-0.14	-0.45	-0.26	0.36
AGAP008329	-0.14	0.1	0.14	-0.06	-0.08	0.06	-0.16	0.02	0.04	0.0	0.03	-0.05	-0.03	-0.24	-0.22	-0.04	-0.01	0.2
AGAP002120	0.2	-0.18	-0.29	-0.04	0.2	0.3	0.19	0.01	-0.02	-0.22	0.18	-0.21	0.18	-0.45	-0.04	0.11	0.17	-0.11
AGAP011447	0.12	-0.16	-0.09	0.11	0.07	0.25	0.66	0.3	0.36	-0.4	-0.19	-0.41	-0.21	-0.46	-0.24	0.17	0.07	0.09
AGAP008883	0.18	0.13	0.35	0.14	0.17	-0.08	-0.18	0.12	0.12	-0.04	-0.45	-0.1	-0.52	0.19	-0.21	-0.02	-0.31	0.33
AGAP000119	0.15	-0.11	0.09	0.11	0.02	-0.29	-0.18	0.01	0.17	-0.17	0.13	-0.29	0.01	-0.25	0.06	0.01	-0.16	0.02
AGAP002771	-0.71	-1.98	-2.44	1.84	0.37	-2.17	-1.86	-1.21	-4.3	2.12	3.03	1.86	2.77	2.26	3.18	-0.05	0.88	-3.05
AGAP001525	-0.19	0.23	0.87	0.37	0.45	0.37	0.31	0.07	0.21	0.44	0.25	0.01	-0.2	0.35	0.15	0.15	-0.53	1.0
AGAP005614	-1.19	-1.01	-1.3	0.16	-1.31	-0.24	0.15	0.13	0.97	2.22	0.53	3.26	1.55	3.01	1.32	1.16	-2.7	-0.77
AGAP007056	-0.33	-0.31	-1.04	-0.36	-0.76	-1.0	-2.33	-1.88	-2.04	0.09	0.08	0.48	0.47	1.06	1.06	0.44	0.19	-0.55
AGAP012767	2.27	-0.88	1.32	4.02	4.19	1.77	1.77	1.42	2.94	0.21	-1.43	-0.06	-1.71	-0.05	-1.68	2.97	0.06	1.49
AGAP002502	-0.15	-0.18	0.0	-0.02	0.1	0.02	0.41	0.09	0.07	-0.47	-0.03	-0.52	-0.1	-0.69	-0.25	-0.28	0.04	0.45
AGAP003723	0.36	0.1	-0.28	0.24	0.04	0.41	0.26	0.31	0.58	-0.29	-0.09	-0.16	0.04	-0.05	0.16	0.12	-0.06	0.54
AGAP002986	0.14	-0.02	-0.07	-0.48	-0.11	-0.08	-0.04	-0.62	-0.54	-0.49	-1.39	-0.73	-1.65	-0.94	-1.84	-0.61	-0.42	0.24
AGAP005160	-0.12	-0.34	0.06	-0.11	0.15	0.03	0.1	0.18	0.18	-0.59	0.05	-0.67	-0.04	-0.66	-0.01	-0.43	-0.24	0.48
AGAP006928	0.24	0.09	0.36	-0.25	0.09	0.56	0.67	0.52	0.07	0.15	0.08	-0.15	-0.23	0.08	0.01	0.24	-0.36	-0.52
AGAP004535	-0.15	-0.14	0.2	-0.06	-0.02	0.07	0.36	0.15	0.15	-0.34	-0.48	-0.37	-0.52	-0.43	-0.57	-0.09	-0.22	0.39
AGAP003227	0.69	-0.21	0.68	0.08	0.11	0.23	-0.57	-0.91	-0.34	-0.77	-2.23	-1.2	-2.68	-1.44	-2.89	0.02	-0.7	0.4
AGAP000718	0.25	0.11	-0.33	-2.65	0.76	-0.1	-1.52	-2.09	-1.95	-0.1	-1.22	0.71	-0.41	-1.09	-2.2	0.24	2.79	0.38
AGAP003592	-0.17	0.11	0.13	-0.57	-0.43	-0.13	-0.46	-0.19	-0.07	-0.09	-0.06	-0.15	-0.14	-0.22	-0.19	-0.24	-0.05	-0.48
AGAP004532	-0.17	-0.11	0.25	0.02	-0.05	-0.15	-0.17	0.33	-0.09	0.26	-0.63	0.54	-0.37	0.58	-0.31	-0.36	-0.4	0.07
AGAP005415	-0.4	-0.4	0.1	0.69	0.23	0.06	-0.11	0.03	-0.07	0.27	-0.23	0.52	0.0	0.55	0.05	-0.16	-0.27	0.27
AGAP007093	0.17	0.1	-0.02	0.12	0.27	-0.03	-0.09	-0.34	-0.42	0.04	-0.04	0.21	0.12	0.01	-0.06	0.27	0.2	-0.59
AGAP010497	-0.37	-0.02	0.01	0.01	0.09	0.14	0.03	0.22	0.34	0.34	0.47	0.16	0.27	0.34	0.47	0.11	-0.05	0.09
AGAP001751	-0.13	-0.21	0.11	-0.39	0.0	0.14	0.2	-0.19	-0.22	-0.34	-0.36	-0.55	-0.58	-0.64	-0.67	-0.31	-0.03	-0.15
AGAP001655	-0.34	0.03	0.23	0.09	-0.27	-0.42	-0.12	-0.06	0.05	0.82	-0.57	0.62	-0.78	0.56	-0.82	-0.26	-0.69	0.39
AGAP009416	0.6	1.45	0.17	0.44	2.07	3.21	2.19	2.28	2.53							0.21	1.22	0.48
AGAP011035	-0.24	-0.13	0.14	0.13	0.09	-0.24	-0.22	-0.15	0.15	0.1	-0.1	0.15	-0.06	0.43	0.23	-0.13	0.13	-0.16
AGAP000096	0.2	0.23	0.15	-0.08	0.02	0.37	-0.26	0.09	0.43	0.43	0.55	0.49	0.6	0.45	0.57	0.23	0.75	0.0
AGAP008876	-0.28	-0.43	0.22	-0.18	0.03	0.07	-0.11	0.16	0.17	0.26	-0.78	0.47	-0.59	0.58	-0.46	-0.01	-0.25	0.63
AGAP001777	-0.25	-0.57	-0.43	-0.13	0.2	-0.16	0.13	-0.08	-0.23	0.63	0.89	1.06	1.31	0.34	0.6	0.33	0.42	0.29
AGAP004297	0.17	-0.06	-0.4	-0.19	-1.11	0.4	0.61	0.85	0.47	0.87	0.45	0.74	0.3	1.97	1.54	-0.32	-0.62	0.1
AGAP001763	-0.25	-0.27	-0.15	0.64	-0.09	-0.62	-0.16	0.53	0.27	0.14	0.79	0.22	0.85	0.19	0.84	0.16	-0.35	-0.35
AGAP005723	-0.23	-0.42	0.16	0.35	-0.06	0.38	0.24	0.01	0.26	0.07	-0.87	0.01	-0.95	0.02	-0.92	-0.1	-0.38	0.83
AGAP009524	0.24	0.23	0.18	0.08	0.15	-0.05	-0.22	-0.1	-0.1	0.2	-0.32	0.39	-0.14	0.46	-0.05	0.12	-0.05	0.09
AGAP002669	0.52	0.23	0.36	0.13	-0.31	0.3	0.89	0.29	0.89	-0.11	-0.04	-0.4	-0.35	-0.04	0.03	0.36	0.16	0.39
AGAP007596	-0.15	-0.29	0.18	-0.21	-0.13	0.05	0.11	-0.28	-0.38	-0.7	-0.39	-1.02	-0.72	-1.24	-0.93	-0.39	-0.23	0.12
AGAP001971	-0.19	-0.14	0.26	-0.11	-0.49	-0.33	-0.23	0.37	0.12	1.5	-0.07	1.18	-0.4	1.18	-0.39	-0.62	0.69	0.62
AGAP012406	-0.17	0.26	0.36	0.3	0.24	0.55	0.07	0.07	-0.15	-0.26	0.05	-0.11	0.19	-0.11	0.21	-0.01	0.1	-0.02
AGAP004373	0.22	-0.06	0.0	0.24	0.31	-0.06	0.33	1.83	1.25	-0.19	-0.26	0.13	0.05	0.06	0.0	-0.55	-0.1	-0.04
AGAP000467	-0.16	-0.28	-0.21	0.14	-0.03	-0.02	0.24	0.24	0.15	-0.07	0.42	-0.18	0.3	-0.2	0.29	-0.07	0.02	0.32
AGAP004466	0.18	0.21	0.14	0.07	0.15	0.06	-0.15	-0.28	-0.2	0.01	-0.17	-0.03	-0.22	0.05	-0.13	0.2	-0.06	0.22
AGAP000566	0.15	-0.18	-0.02	0.08	-0.07	0.61	1.24	0.3	0.37	-0.3	-0.65	-0.38	-0.74	-0.25	-0.6	0.11	-0.05	0.56
AGAP002118	-0.19	0.05	0.22	0.01	0.53	-0.08	-0.16	-0.24	0.05	0.04	-0.11	0.04	-0.13	0.15	0.0	-0.05	0.14	0.03
AGAP011118	-0.18	0.01	-0.01	-0.03	-0.16	0.21	0.24	-0.2	-0.19	-0.42	-0.15	-0.58	-0.32	-0.54	-0.27	-0.18	-0.11	0.29
AGAP007569	0.38	0.29	0.23	-0.64	-0.43	0.2	-0.06	0.22	0.55	0.53	-0.56	0.58	-0.51	0.53	-0.56	-0.46	0.22	-0.04
AGAP029122	0.15	0.13	-0.16	-0.06	-0.12	0.19	0.22	0.15	0.01	-0.54	-0.37	-0.64	-0.48	-0.73	-0.57	-0.17	0.02	-0.22
AGAP000491	0.23	-0.1	0.15	-0.02	0.05	0.42	0.24	0.57	0.79	0.38	0.81	0.32	0.73	0.44	0.87	0.17	0.71	0.5
AGAP005076	0.14	0.18	-0.35	0.15	0.35	-0.05	0.08	0.33	0.29	-0.11	0.66	0.13	0.88	-0.01	0.76	0.35	0.47	-0.49
AGAP007834	-0.24	0.01	0.23	0.28	0.1	-0.33	-0.05	0.22	0.19	0.08	-0.13	0.08	-0.15	0.27	0.06	0.04	-0.31	0.55
AGAP006712	-0.45	0.47	0.78	1.14	1.3	-0.2	0.01	0.07	-0.03	-0.66	-0.23	-0.58	-0.17	-0.52	-0.08	-0.2	-0.87	-1.42
AGAP003789	-0.22	-0.76	-0.49	-0.82	-0.81	0.14	0.68	0.53	0.41	-0.64	-0.3	-0.83	-0.51	-1.21	-0.87	-1.08	-0.64	-0.16
AGAP001741	2.77	0.16	-2.37	1.2	1.09	-1.23	-1.51	-0.68	-2.0	0.42	1.53	0.58	1.68	-0.25	0.86	0.77	-0.34	-1.69
AGAP028677	0.56	0.95	0.6	0.0	-0.59	0.82	0.49	0.19	0.59	0.21	-1.43	-0.06	-1.71	-0.05	-1.68	-0.01	1.58	-0.32
AGAP002194	0.18	-0.16	0.01	0.11	0.4	-0.42	-0.67	-0.26	-0.7	0.04	-0.11	0.12	-0.04	-0.03	-0.18	-0.04	0.15	-0.1
AGAP011825	0.23	0.01	0.36	-0.4	0.23	0.39	0.32	0.81	0.79	0.28	0.38	0.3	0.4	0.37	0.48	0.09	0.08	-0.25
AGAP008049	-0.28	-0.18	-0.22	0.29	0.12	-0.33	-0.66	-0.38	-0.45	-0.1	0.08	-0.27	-0.1	0.14	0.32	0.17	-0.12	0.56
AGAP000035	0.18	0.1	-0.08	-0.18	0.22	0.43	0.63	0.21	0.19	-0.62	-0.07	-0.49	0.05	-0.66	-0.11	0.24	0.37	0.1
AGAP005944	0.44	1.03	-0.37	-0.62	-0.53	0.2	0.01	0.56	0.65	-0.96	-1.22	0.24	-0.04	-0.34	-0.6	1.06	1.29	0.24
AGAP008803	-0.16	0.08	-0.13	-0.05	0.13	0.28	0.28	0.39	0.4	-0.58	-0.2	-0.48	-0.11	-0.6	-0.22	-0.09	0.24	0.21
AGAP011695	-0.4	0.4	-0.36	0.18	-0.48	-0.3	-0.54	-0.73	-0.76	0.33	1.07	0.42	1.14	0.55	1.29	-0.43	0.12	-0.49
AGAP010572	0.12	-0.38	-0.15	-0.12	-0.2	-0.06	-0.35	0.08	0.04	0.34	0.12	0.29	0.06	0.19	-0.02	0.17	0.02	0.24
AGAP004340	-0.22	-0.12	-0.03	-0.1	-0.07	0.11	0.28	0.01	0.06	0.05	-0.21	0.21	-0.06	0.04	-0.22	0.05	0.16	0.19
AGAP002953	-0.28	-0.11	0.18	0.16	0.37	-0.2	-0.37	-0.19	0.02	0.24	0.26	0.06	0.06	0.05	0.07	-0.28	-0.42	0.09
AGAP013255	0.31	0.43	0.87	-0.69	-0.88	-1.75	0.05	-1.39	-1.6	0.91	-0.12	0.09	-0.94	0.57	-0.46	-3.14	-2.39	-0.32
AGAP002081	0.18	-0.16	-0.22	0.09	0.02	0.29	0.08	-0.15	-0.19	-0.23	-0.19	-0.09	-0.06	-0.26	-0.22	-0.02	0.24	0.13
AGAP028057	2.12	1.36	0.46	1.44	1.0	0.3	2.09	-0.36	-0.74	3.11	1.96	2.97	1.81	2.51	1.35	1.36	3.64	-1.78
AGAP001531	0.65	-0.83	-0.35	1.99	1.65	0.18	0.37	0.34	-0.06	3.34	2.07	3.46	2.18	3.61	2.35	0.93	1.96	3.06
AGAP005979	0.24	0.34	0.36	-0.07	0.13	0.03	0.1	-0.24	0.09	0.27	-0.54	-0.12	-0.94	0.23	-0.58	-0.13	-0.22	-0.13
AGAP009091	-0.23	0.25	0.89	-0.05	-0.24	-0.12	0.51	0.5	0.68							-0.46	-1.01	0.34
AGAP000894	-0.17	-0.19	0.08	0.1	-0.13	0.14	0.31	0.09	0.09	-0.25	-0.28	-0.24	-0.28	-0.3	-0.33	-0.28	-0.01	0.11
AGAP004118	-0.48	-0.55	-1.02	-0.59	-0.21	-1.06	-0.27	-0.34	-0.69	2.77	0.77	2.68	0.68	2.75	0.76	-0.16	-0.57	0.52
AGAP007634	-0.18	-0.15	0.09	-0.5	-0.24	0.23	0.07	0.01	0.08	0.1	0.11	-0.08	-0.08	0.09	0.1	-0.02	-0.02	0.33
AGAP009106	-0.51	-0.66	-0.12	0.86	-0.37	-0.44	0.79	2.24	2.86	1.28	0.47	1.33	0.5	1.74	0.93	-0.58	0.27	-0.52
AGAP009349	0.59	-0.08	-0.18	-0.01	-0.3	0.07	0.04	0.58	0.12	0.71	0.4	0.67	0.35	0.77	0.46	0.38	-0.07	-0.35
AGAP002775	-0.23	-0.08	-0.09	0.06	0.13	0.06	0.13	0.03	0.02	-0.18	-0.28	-0.15	-0.25	-0.01	-0.11	0.13	-0.01	0.02
AGAP006546	-0.2	-0.07	-0.14	-0.08	0.62	-0.3	-0.73	-0.65	-0.59	0.42	0.42	0.55	0.54	0.44	0.45	0.26	1.13	0.2
AGAP012578	0.51	0.39	-1.11	0.35	0.51	-0.27	-0.72	-0.94	-1.49	-0.84	-0.13	-0.46	0.24	-0.79	-0.08	0.5	0.06	-0.48
AGAP008098	-0.21	-0.23	-0.2	-0.03	0.23	-0.1	0.21	0.0	-0.12	-0.16	0.17	-0.31	0.01	-0.47	-0.14	0.0	0.25	0.25
AGAP005757	-0.31	-0.57	0.03	-1.46	-0.61	-0.81	-0.69	-0.84	-1.32	0.76	0.04	0.79	0.06	0.43	-0.29	-0.77	-0.45	0.1
AGAP000155	0.27	0.61	0.73	-0.05	1.31	1.36	0.95	0.5	0.94	0.14	-0.26	0.03	-0.39	0.16	-0.24	-0.09	0.15	0.37
AGAP013000	0.64	-0.06	0.03	-1.7	0.22	-0.04	0.15	-0.04	1.56	-0.98	-1.66	0.11	-0.57	-0.92	-1.6	0.36	0.31	-0.51
AGAP009993	-0.17	-0.03	0.25	0.34	0.1	0.06	-0.15	0.13	0.27	0.0	0.57	-0.03	0.53	0.1	0.67	-0.05	0.07	0.54
AGAP001660	1.12	-0.65	-1.44	0.45	0.44	-1.77	-2.54	-0.27	0.06	-0.49	0.03	-0.41	0.09	-0.38	0.14	1.34	0.49	-0.92
AGAP005247	0.26	0.63	0.18	0.0	-0.5	0.08	0.2	0.87	0.58	0.4	0.42	0.55	0.57	0.56	0.58	0.0	0.17	-0.58
AGAP008700	0.28	0.06	0.31	0.31	0.47	-0.85	-0.69	-0.93	-0.98	0.22	-0.34	0.01	-0.57	0.11	-0.45	0.31	-0.06	-0.01
AGAP013096	0.13	0.09	0.32	0.05	-0.01	0.53	0.72	0.29	-0.02	-0.29	0.21	-0.37	0.11	-0.15	0.35	-0.08	0.21	-0.36
AGAP010196	0.51	-0.77	-0.4	0.95	-1.26	-0.47	0.28	1.12	1.58	0.0	-0.59	1.36	0.75	1.02	0.43	0.24	0.14	-1.75
AGAP002379	-0.17	-0.19	-0.17	0.12	0.06	-0.51	-0.17	-0.44	-0.65	0.21	1.05	-0.43	0.4	-0.34	0.51	-0.08	0.35	-0.41
AGAP007929	-0.43	0.19	0.41	0.33	-0.35	-0.57	-0.38	-0.11	-0.43	-0.24	-0.42	-0.04	-0.23	0.28	0.11	0.16	-0.42	0.12
